item_id,carrier_name,mode,region,country,capacity_type,capacity_unit,avg_transit_days,max_transit_days,min_transit_days,service_level,temperature_controlled,hazardous_capable,tracking_available,carrier_type,certifications,cost_per_kg,cost_per_shipment_base,currency,reliability_score,on_time_pct_typical
CARRI0781,Carrier_0781,multimodal,East,SG,FTL,kg,11.50265585,23.30685317,9.795545669,standard,N,N,N,asset,,35.1949,15208.54,SGD,54.96,71.57
CARRI0782,Carrier_0782,sea,West,US,FTL,teu,17.7122069,22.11852901,13.07993497,standard,N,Y,N,asset,TAPA|C-TPAT,19.0528,12307.24,USD,49.99,100
CARRI0783,Carrier_0783,multimodal,East,SG,LTL,kg,9.557479019,16.1790117,7.077475949,standard,N,Y,N,non-asset,TAPA,50,9914.02,SGD,57.01,65.12
CARRI0784,Carrier_0784,sea,South,US,parcel,kg,20.39256138,28.35000258,16.75209128,standard,Y,Y,N,asset,ISO,14.4755,14321.35,USD,50.24,78.17
CARRI0785,Carrier_0785,air,West,SG,FTL,cbm,0.8,3.490308881,0.5,standard,Y,N,Y,non-asset,C-TPAT,23.4194,8022.64,SGD,71.38,91.67
CARRI0786,Carrier_0786,air,North,SG,FTL,kg,0.8,6.53784974,0.5,standard,N,N,N,asset,,22.5011,16527.92,SGD,56.03,88.24
CARRI0787,Carrier_0787,multimodal,East,BR,LTL,cbm,7.757861449,13.48287153,1.93497298,standard,Y,Y,Y,non-asset,C-TPAT,15.8738,19024.62,BRL,70.05,76.3
CARRI0788,Carrier_0788,multimodal,South,SG,parcel,kg,7.887778987,14.92289616,4.47625607,express,N,N,Y,asset,,16.9649,4646.43,SGD,83.73,100
CARRI0789,Carrier_0789,rail,Central,SG,LTL,cbm,6.90484946,10.14868836,6.182690571,standard,N,Y,N,non-asset,ISO,16.3211,10847.62,SGD,52.97,74.25
CARRI0790,Carrier_0790,multimodal,East,MX,parcel,teu,10.65477167,17.14371768,7.473556747,economy,N,Y,Y,asset,,36.0607,6014.33,MXN,60.65,79.74
CARRI0791,Carrier_0791,multimodal,East,US,parcel,teu,11.09125219,14.51696128,8.872134834,economy,N,N,Y,non-asset,TAPA,20.3398,6870.94,USD,65.79,93.01
CARRI0792,Carrier_0792,air,South,IN,LTL,teu,2.932701857,5.434815854,0.5,economy,N,N,N,asset,,19.743,14005.83,INR,62.49,75
CARRI0793,Carrier_0793,multimodal,East,MX,FTL,teu,6.202201351,15.30453935,5.480045727,standard,Y,N,Y,asset,TAPA,11.8314,11710.3,MXN,76.57,90.24
CARRI0794,Carrier_0794,sea,South,IN,parcel,kg,18.01263718,20.02562278,17.4417972,express,Y,N,N,asset,,17.088,8115.55,INR,49.03,75.63
CARRI0795,Carrier_0795,road,North,SG,LTL,teu,5.439333024,17.25216602,1.711377966,express,Y,Y,Y,non-asset,,15.1359,9775.26,SGD,82.28,100
CARRI0796,Carrier_0796,multimodal,West,US,FTL,cbm,10.40852939,21.51339941,9.369371137,economy,N,N,N,asset,,14.1378,12597.82,USD,57.15,74.06
CARRI0797,Carrier_0797,road,North,DE,parcel,cbm,1.735099446,4.28872817,0.974708344,express,Y,Y,Y,asset,,21.5726,6846.85,EUR,72.86,100
CARRI0798,Carrier_0798,multimodal,East,US,parcel,cbm,8.577017926,11.73142883,6.679711985,standard,Y,N,Y,asset,ISO|TAPA,36.1527,22086.77,USD,62.07,91.37
CARRI0799,Carrier_0799,road,South,IN,LTL,kg,1.856016338,4.12710039,0.5,standard,Y,N,Y,non-asset,TAPA,22.1857,9046.97,INR,86.46,99
CARRI0800,Carrier_0800,rail,South,SG,FTL,teu,5.869677668,8.418501151,3.917075762,standard,N,Y,N,asset,,28.2716,8871.43,SGD,65.72,89.64
CARRI0801,Carrier_0801,rail,East,US,LTL,cbm,4.965670746,8.360844168,1.024184856,express,Y,Y,Y,asset,C-TPAT|ISO,13.3034,18704.72,USD,69.73,88.81
CARRI0802,Carrier_0802,air,South,DE,parcel,teu,2.506905908,6.027909113,0.5,standard,Y,N,Y,non-asset,TAPA,21.9953,11944.69,EUR,69.37,83.45
CARRI0803,Carrier_0803,multimodal,West,BR,FTL,teu,7.432474079,14.62398782,5.676392974,express,N,Y,N,non-asset,ISO|C-TPAT,32.1726,9526.1,BRL,53.24,88.81
CARRI0804,Carrier_0804,sea,East,DE,parcel,teu,19.23402184,29.9684965,17.51863046,standard,N,Y,N,asset,C-TPAT,20.7423,15280.72,EUR,33.14,74.14
CARRI0805,Carrier_0805,air,West,US,parcel,teu,4.672605331,8.652902514,0.5,express,N,N,Y,non-asset,,24.692,7555.29,USD,69.5,91.74
CARRI0806,Carrier_0806,sea,West,BR,LTL,teu,17.58643209,23.14298064,15.60197258,express,N,N,Y,asset,C-TPAT,19.3314,9233.7,BRL,65.01,84.49
CARRI0807,Carrier_0807,air,North,US,LTL,teu,2.87284643,10.04210837,0.5,standard,Y,N,N,asset,,20.2807,10348.71,USD,68.54,89.81
CARRI0808,Carrier_0808,sea,North,US,LTL,cbm,18.0046991,24.44322828,16.40605621,economy,Y,N,Y,asset,ISO,11.1609,19385.12,USD,35.63,56.79
CARRI0809,Carrier_0809,rail,Central,BR,LTL,kg,8.966234079,17.82377151,7.826392047,express,N,Y,N,non-asset,,9.9007,19049.39,BRL,56.72,82.25
CARRI0810,Carrier_0810,rail,South,US,parcel,kg,8.344365527,13.27274344,6.7592409,express,N,N,N,non-asset,TAPA,41.6792,9630.1,USD,60.82,89.54
CARRI0811,Carrier_0811,multimodal,North,MX,LTL,cbm,7.494162452,17.6061558,5.256592741,economy,Y,N,Y,asset,C-TPAT,37.3902,17468.01,MXN,64.9,91.06
CARRI0812,Carrier_0812,air,West,BR,LTL,kg,3.286970024,13.28769443,2.210318513,standard,N,Y,Y,asset,TAPA|ISO,37.5478,5733.53,BRL,76.74,80.97
CARRI0813,Carrier_0813,multimodal,South,DE,LTL,teu,8.992059818,12.69807047,6.317164767,express,Y,Y,N,asset,,22.748,9034.72,EUR,64.63,92.42
CARRI0814,Carrier_0814,road,North,MX,LTL,cbm,1.219607533,7.784090594,0.5,standard,N,Y,Y,non-asset,TAPA,23.7207,8656.64,MXN,64.78,74.93
CARRI0815,Carrier_0815,sea,North,SG,FTL,teu,16.23367015,24.22964148,15.19733292,standard,Y,N,N,non-asset,,25.932,16731.59,SGD,57.76,97.33
CARRI0816,Carrier_0816,air,West,CN,LTL,cbm,1.826475803,6.221970917,0.5,standard,Y,Y,Y,asset,TAPA,19.4036,7213.95,CNY,81.99,98.65
CARRI0817,Carrier_0817,multimodal,North,DE,FTL,teu,8.691650606,15.8197548,6.991375756,express,N,N,N,asset,C-TPAT,21.4781,9481.31,EUR,60.53,78.37
CARRI0818,Carrier_0818,multimodal,West,US,LTL,cbm,8.559076664,10.96565139,5.056530013,standard,Y,N,N,asset,,34.8821,6090.92,USD,49.45,71.89
CARRI0819,Carrier_0819,sea,Central,BR,FTL,cbm,17.7642936,22.07702746,12.9174563,standard,N,Y,Y,non-asset,C-TPAT|TAPA,30.3352,10509.55,BRL,43.31,74.75
CARRI0820,Carrier_0820,sea,Central,BR,LTL,kg,16.35203495,20.33135073,13.12330056,economy,Y,Y,N,non-asset,,23.8103,13200.88,BRL,45.04,74.08
CARRI0821,Carrier_0821,sea,North,BR,LTL,kg,16.08862274,21.98666207,11.82499525,express,N,N,N,non-asset,C-TPAT,20.8811,16329.95,BRL,46.03,54.54
CARRI0822,Carrier_0822,multimodal,East,MX,FTL,cbm,7.60787724,19.60210482,4.32417522,express,Y,N,Y,asset,C-TPAT,31.6745,7099.84,MXN,68.62,100
CARRI0823,Carrier_0823,road,North,MX,LTL,cbm,6.196644027,10.28797206,0.985431199,express,N,N,Y,asset,,14.4081,10796.83,MXN,70.86,93.55
CARRI0824,Carrier_0824,road,East,US,FTL,teu,4.045335487,12.77504384,1.61383116,express,N,N,N,non-asset,TAPA|C-TPAT,31.7632,6064.51,USD,58.23,74.5
CARRI0825,Carrier_0825,multimodal,South,IN,FTL,cbm,8.257351227,11.10594126,5.47799824,express,Y,N,Y,non-asset,TAPA|C-TPAT,44.954,10167.52,INR,66.4,68.81
CARRI0826,Carrier_0826,air,Central,DE,LTL,kg,0.870809209,6.208727193,0.5,express,N,N,Y,asset,C-TPAT|ISO,23.3894,9215.5,EUR,66.8,100
CARRI0827,Carrier_0827,air,Central,CN,FTL,teu,1.975846573,12.9585741,0.5,standard,Y,N,N,asset,,21.2168,9101.38,CNY,64.69,86.28
CARRI0828,Carrier_0828,air,South,DE,LTL,teu,5.177452204,10.81720356,1.871312731,standard,N,N,Y,asset,TAPA,15.9296,10975.53,EUR,66.51,88.57
CARRI0829,Carrier_0829,sea,North,MX,LTL,teu,19.53698525,23.80373035,14.87492974,economy,Y,N,Y,non-asset,TAPA|C-TPAT,19.2454,23481.19,MXN,51.28,69.92
CARRI0830,Carrier_0830,sea,East,BR,FTL,teu,18.90317086,22.07918742,15.60305434,standard,N,N,N,non-asset,C-TPAT|TAPA,12.9976,11264.72,BRL,56.54,70.11
CARRI0831,Carrier_0831,sea,North,US,parcel,kg,15.5377464,27.5066364,14.55689994,express,N,N,N,asset,,13.3452,16043.44,USD,44.57,78.83
CARRI0832,Carrier_0832,sea,North,BR,FTL,kg,16.02907906,26.85271392,12.55307197,express,Y,N,Y,asset,TAPA|ISO,18.8881,14942.68,BRL,61.13,86.77
CARRI0833,Carrier_0833,multimodal,South,CN,LTL,kg,10.31147074,21.4800563,4.995176902,economy,N,Y,N,asset,,21.3176,11896.96,CNY,51.48,73.97
CARRI0834,Carrier_0834,air,West,US,FTL,teu,0.8,5.147012966,0.5,economy,N,N,Y,asset,C-TPAT,18.6322,14600.75,USD,73.32,99.66
CARRI0835,Carrier_0835,multimodal,South,CN,LTL,teu,5.338759914,8.097122261,0.862839553,economy,N,Y,Y,asset,C-TPAT|TAPA,28.4507,9829.67,CNY,62.22,82.48
CARRI0836,Carrier_0836,multimodal,East,IN,parcel,teu,9.295479379,11.90359313,5.329416643,standard,N,N,Y,asset,TAPA|C-TPAT,19.5107,7097.4,INR,66.18,76.04
CARRI0837,Carrier_0837,multimodal,North,IN,LTL,cbm,9.128484562,18.88273996,5.8211837,economy,N,Y,Y,asset,TAPA|C-TPAT,32.8153,6781.68,INR,44.48,60.24
CARRI0838,Carrier_0838,air,North,IN,parcel,kg,4.159977097,7.306684233,0.5,express,Y,N,Y,asset,C-TPAT,36.4795,6929.79,INR,67.33,79.8
CARRI0839,Carrier_0839,air,South,CN,FTL,kg,2.703375332,5.758741565,0.5,express,Y,Y,Y,non-asset,,34.1229,6271.62,CNY,80.3,93.64
CARRI0840,Carrier_0840,multimodal,North,BR,LTL,kg,12.95566044,23.41024088,7.770931033,standard,Y,Y,Y,asset,TAPA|ISO,15.9824,9158.43,BRL,58.97,83.32
CARRI0841,Carrier_0841,air,West,SG,LTL,kg,2.57632972,14.1237973,0.926667137,express,Y,Y,N,non-asset,,26.381,5761.88,SGD,63.31,82.1
CARRI0842,Carrier_0842,rail,West,DE,FTL,kg,8.041813238,19.9310731,7.126971143,economy,N,Y,Y,asset,,9.7397,8494.41,EUR,64.99,97.88
CARRI0843,Carrier_0843,rail,East,MX,FTL,kg,7.607471799,18.30227314,2.512366538,express,N,N,N,asset,C-TPAT,18.9515,10458.79,MXN,63.92,84.76
CARRI0844,Carrier_0844,multimodal,South,DE,parcel,kg,6.643649625,11.38228137,2.103401453,standard,Y,N,N,asset,,19.482,13839.25,EUR,50.53,82.16
CARRI0845,Carrier_0845,rail,North,MX,parcel,cbm,9.20991791,16.01815036,5.877988276,economy,N,N,N,non-asset,TAPA,10.884,12854.29,MXN,47.34,72.3
CARRI0846,Carrier_0846,road,South,BR,parcel,teu,1.975224251,5.631269212,0.5,standard,Y,N,Y,asset,,21.871,7860.35,BRL,65.57,88.85
CARRI0847,Carrier_0847,multimodal,West,CN,LTL,kg,9.122956185,11.87051826,6.405677848,economy,Y,Y,Y,asset,,23.4188,11184.43,CNY,62.87,87.07
CARRI0848,Carrier_0848,sea,North,SG,LTL,kg,14.59977988,22.47817208,10.98454885,economy,Y,N,Y,asset,ISO|C-TPAT,21.4453,11952.73,SGD,46.11,72.78
CARRI0849,Carrier_0849,road,South,BR,FTL,teu,3.746946334,11.74108768,2.169264213,economy,Y,Y,N,asset,ISO|C-TPAT,24.0716,14608.06,BRL,58.26,88.86
CARRI0850,Carrier_0850,rail,North,DE,FTL,cbm,5.932805156,8.975768098,4.285225924,express,N,N,Y,asset,ISO,20.7778,5399.84,EUR,69.67,75.21
CARRI0851,Carrier_0851,multimodal,South,DE,LTL,teu,10.33406547,19.44562061,8.038204541,express,Y,N,N,non-asset,,19.2263,6854.92,EUR,57.6,80.48
CARRI0852,Carrier_0852,multimodal,East,SG,parcel,cbm,7.955783847,13.74447909,5.571806429,economy,N,N,Y,asset,ISO,29.2311,16308.44,SGD,62.5,79.79
CARRI0853,Carrier_0853,sea,West,SG,FTL,cbm,16.56820877,21.06503235,13.76012993,economy,Y,N,N,asset,C-TPAT,38.9673,14576.6,SGD,50.33,72.1
CARRI0854,Carrier_0854,multimodal,South,DE,FTL,teu,11.84970894,20.2276643,6.153317656,express,N,Y,Y,asset,,18.7732,10663.94,EUR,72.26,87.27
CARRI0855,Carrier_0855,rail,East,US,parcel,cbm,7.687892056,13.93709253,4.134319715,economy,N,N,Y,asset,ISO|TAPA,22.7802,15881.64,USD,60.07,75.73
CARRI0856,Carrier_0856,air,Central,US,parcel,cbm,3.697988141,13.16027369,0.5,express,N,N,N,asset,,28.2876,8427.93,USD,64.85,76.73
CARRI0857,Carrier_0857,road,North,US,FTL,teu,2.275983315,6.641691695,0.5,economy,N,N,Y,non-asset,,13.4798,7509.03,USD,60.68,69.95
CARRI0858,Carrier_0858,multimodal,South,US,LTL,cbm,9.42166071,14.55458184,5.304804112,express,N,N,Y,asset,,17.6948,12906.6,USD,61.09,77.38
CARRI0859,Carrier_0859,air,South,DE,FTL,kg,3.756145651,11.68449521,0.960465898,standard,N,N,N,non-asset,ISO,25.7925,11323.72,EUR,69.01,96.75
CARRI0860,Carrier_0860,multimodal,Central,DE,FTL,teu,11.35378153,13.67056118,8.978440707,express,Y,N,Y,non-asset,TAPA|ISO,32.0883,28598.23,EUR,64.61,87.57
CARRI0861,Carrier_0861,multimodal,West,CN,FTL,cbm,10.88883989,15.21358233,8.811028467,standard,Y,N,Y,non-asset,TAPA,24.3517,18809.68,CNY,63.8,94.4
CARRI0862,Carrier_0862,multimodal,Central,BR,LTL,teu,9.285685341,17.15495519,8.475661989,express,Y,Y,Y,non-asset,,23.0925,15509.37,BRL,71.12,85.45
CARRI0863,Carrier_0863,air,Central,IN,LTL,cbm,2.671249763,5.547581637,1.689428652,standard,Y,N,N,non-asset,,18.1514,13156.69,INR,69.2,97.33
CARRI0864,Carrier_0864,road,West,CN,FTL,cbm,6.906943248,8.934408378,4.64622486,standard,N,Y,Y,asset,C-TPAT|TAPA,31.472,7480.04,CNY,79.46,100
CARRI0865,Carrier_0865,sea,East,MX,parcel,teu,18.64877419,24.68412796,14.8512163,express,N,N,N,non-asset,,14.9852,18971.92,MXN,49.08,72.47
CARRI0866,Carrier_0866,air,South,US,parcel,teu,0.8,8.222624317,0.5,standard,N,N,Y,asset,,17.7492,5352.39,USD,69.62,96.05
CARRI0867,Carrier_0867,air,North,US,LTL,teu,0.8,8.084735384,0.5,express,Y,N,Y,asset,,50,4623.41,USD,69.4,92.19
CARRI0868,Carrier_0868,rail,East,SG,FTL,kg,7.47704176,10.64590705,3.901586383,express,N,N,Y,asset,C-TPAT,18.96,18827.97,SGD,66.64,87.21
CARRI0869,Carrier_0869,sea,West,BR,LTL,kg,17.43581367,19.64527457,12.33573871,economy,Y,Y,N,asset,ISO,16.4003,9107.53,BRL,42.66,74.68
CARRI0870,Carrier_0870,multimodal,South,IN,FTL,kg,8.603103862,18.93544282,6.064380561,express,Y,N,N,non-asset,,29.71,4550.43,INR,50.48,77.5
CARRI0871,Carrier_0871,road,West,US,LTL,teu,5.59689867,11.52463925,5.050468149,standard,N,N,Y,asset,,16.4686,8776.14,USD,74,78.24
CARRI0872,Carrier_0872,air,South,BR,FTL,kg,1.685190324,11.0103414,0.5,economy,N,N,N,non-asset,ISO,14.3166,4261.75,BRL,59.69,82.87
CARRI0873,Carrier_0873,sea,North,IN,LTL,cbm,20.19469675,32.19104748,14.60835924,standard,N,Y,Y,non-asset,,15.643,22845.72,INR,48.43,74.24
CARRI0874,Carrier_0874,sea,Central,SG,FTL,kg,18.27153163,23.7653356,12.70215395,standard,N,N,Y,asset,,28.3015,25458.88,SGD,56.86,81.42
CARRI0875,Carrier_0875,multimodal,East,US,FTL,cbm,6.753957303,14.11670998,4.958914577,express,N,N,Y,non-asset,C-TPAT|ISO,19.7755,7718.29,USD,71.96,97.92
CARRI0876,Carrier_0876,rail,North,IN,LTL,kg,2.668208153,9.501972313,1.18067926,economy,N,N,Y,asset,TAPA|C-TPAT,30.1073,6903.68,INR,62.38,92.61
CARRI0877,Carrier_0877,rail,East,IN,FTL,teu,3.415953049,11.95003603,0.5,standard,N,N,Y,asset,ISO|C-TPAT,22.712,8444.36,INR,76.7,95.44
CARRI0878,Carrier_0878,multimodal,South,US,parcel,cbm,11.75353673,20.07446893,8.238348374,standard,Y,Y,Y,non-asset,TAPA,34.651,12007.88,USD,73.29,93.5
CARRI0879,Carrier_0879,multimodal,South,CN,LTL,kg,5.789866709,12.49505949,1.442763329,standard,Y,N,N,non-asset,,19.8358,9280.63,CNY,56.78,90.74
CARRI0880,Carrier_0880,air,South,IN,LTL,teu,2.279037139,7.074782008,1.573576684,standard,Y,N,Y,non-asset,,18.6883,6981.92,INR,75.12,95.3
CARRI0881,Carrier_0881,rail,West,DE,LTL,kg,4.860146132,14.11971748,1.472040446,standard,N,N,Y,non-asset,C-TPAT|TAPA,28.0527,6241.29,EUR,64.96,96.4
CARRI0882,Carrier_0882,rail,West,IN,LTL,cbm,6.997556989,11.52839728,6.023008725,economy,N,N,N,non-asset,C-TPAT,13.7698,8626.11,INR,63.38,88.25
CARRI0883,Carrier_0883,sea,South,DE,LTL,kg,18.85142417,21.21911496,18.10290065,express,N,N,N,non-asset,,19.7132,25984.48,EUR,49.96,64.71
CARRI0884,Carrier_0884,road,South,IN,FTL,cbm,5.557031334,14.92579303,0.5,economy,N,N,N,non-asset,C-TPAT,26.76,21059.12,INR,69.15,90.51
CARRI0885,Carrier_0885,sea,South,MX,FTL,kg,15.69750748,19.28276416,12.31580916,economy,N,N,N,asset,TAPA,25.679,14702.88,MXN,39.98,64.1
CARRI0886,Carrier_0886,sea,Central,DE,LTL,kg,15.50257589,18.46418392,9.77398686,express,N,N,Y,asset,TAPA,18.0885,15936.17,EUR,67.98,93.3
CARRI0887,Carrier_0887,multimodal,East,SG,FTL,kg,9.725881758,21.21932842,6.884520012,standard,N,N,Y,non-asset,ISO|TAPA,12.993,9318.02,SGD,62.5,83.61
CARRI0888,Carrier_0888,multimodal,South,MX,parcel,kg,9.483785318,18.4240935,3.881034403,standard,N,Y,N,non-asset,ISO,12.921,6739,MXN,51.52,57.46
CARRI0889,Carrier_0889,air,North,SG,LTL,kg,1.399356014,3.513503754,0.5,express,N,N,Y,non-asset,C-TPAT|TAPA,14.0259,8297.45,SGD,82.81,100
CARRI0890,Carrier_0890,road,North,CN,parcel,cbm,3.518414031,5.657360695,2.394651707,express,N,N,N,asset,C-TPAT|ISO,35.2633,5253.38,CNY,62.8,86.42
CARRI0891,Carrier_0891,multimodal,Central,DE,parcel,cbm,6.490218729,16.3201729,3.762450264,economy,Y,N,Y,asset,,24.7335,7982.12,EUR,72,89.91
CARRI0892,Carrier_0892,rail,East,SG,LTL,cbm,4.884835983,13.53589751,1.562667644,express,N,N,N,non-asset,ISO|C-TPAT,23.226,8547.69,SGD,65.92,98.03
CARRI0893,Carrier_0893,road,West,IN,parcel,kg,2.270668387,6.262164336,0.5,express,Y,Y,N,non-asset,,18.0752,3564.12,INR,63.71,84.48
CARRI0894,Carrier_0894,rail,East,CN,FTL,kg,9.013638688,16.21842689,4.264305767,standard,N,N,N,asset,,32.1745,10231.87,CNY,60.9,79.07
CARRI0895,Carrier_0895,sea,South,IN,parcel,teu,17.58019993,20.94328983,14.80082314,economy,N,Y,N,asset,ISO,28.798,5235.59,INR,39.58,71.59
CARRI0896,Carrier_0896,sea,North,BR,parcel,kg,17.92865052,22.45165465,12.41208222,standard,N,N,Y,asset,ISO|TAPA,28.4123,15768.79,BRL,59.71,71.26
CARRI0897,Carrier_0897,multimodal,South,IN,parcel,cbm,8.758467703,16.30258531,6.880278457,express,N,N,Y,non-asset,ISO,32.5112,7730.5,INR,65.95,81.55
CARRI0898,Carrier_0898,multimodal,West,IN,parcel,teu,10.37398096,18.30867528,7.663598911,standard,N,N,Y,non-asset,TAPA,14.3106,8808.1,INR,73.25,94.47
CARRI0899,Carrier_0899,road,West,SG,parcel,teu,8.867187249,18.16690268,5.737710275,standard,N,N,N,asset,,22.2009,9233.36,SGD,58.66,71.83
CARRI0900,Carrier_0900,road,Central,IN,LTL,cbm,4.923467215,7.751613438,0.5,standard,Y,Y,Y,non-asset,,50,5244.66,INR,70.03,92.13
CARRI0901,Carrier_0901,air,West,CN,parcel,kg,5.054347777,7.117035405,2.503781517,express,Y,N,Y,non-asset,TAPA|ISO,20.4554,5640.03,CNY,71.63,76.42
CARRI0902,Carrier_0902,air,South,CN,LTL,kg,0.8,8.623573337,0.5,express,N,N,Y,non-asset,C-TPAT,26.7463,4157.67,CNY,83.93,100
CARRI0903,Carrier_0903,sea,South,US,FTL,teu,17.08073255,24.95523682,11.26259017,express,N,N,N,asset,C-TPAT,13.1914,24721.97,USD,46.03,62.7
CARRI0904,Carrier_0904,rail,West,IN,LTL,cbm,8.989790601,13.77069523,5.909413702,express,Y,N,Y,non-asset,,21.549,10250.75,INR,69.51,82.37
CARRI0905,Carrier_0905,sea,Central,DE,parcel,teu,18.77032231,30.67394471,14.68106415,economy,N,Y,Y,asset,TAPA,13.5781,10787.59,EUR,50.34,71.13
CARRI0906,Carrier_0906,air,West,SG,FTL,kg,1.418681157,9.11207101,0.5,standard,Y,Y,Y,asset,,18.3515,9287.21,SGD,67.29,94.52
CARRI0907,Carrier_0907,rail,South,MX,FTL,cbm,5.983833163,8.146300401,1.521192208,standard,Y,Y,Y,asset,,25.3568,13921.57,MXN,71.73,81.94
CARRI0908,Carrier_0908,rail,Central,DE,FTL,cbm,7.862017778,12.73398275,5.716767852,standard,N,N,Y,non-asset,ISO|TAPA,33.4025,12626.86,EUR,67.87,89.5
CARRI0909,Carrier_0909,multimodal,Central,SG,FTL,kg,6.814415516,13.37654561,4.213250463,standard,Y,N,N,non-asset,,36.4181,4635.04,SGD,65.08,86.33
CARRI0910,Carrier_0910,sea,West,MX,parcel,teu,18.19352904,26.67958694,17.48776068,express,N,N,N,non-asset,TAPA,18.9957,21928.53,MXN,52.51,81.56
CARRI0911,Carrier_0911,multimodal,East,MX,LTL,kg,8.038680991,10.53764205,3.50654827,standard,N,N,Y,non-asset,,19.355,7806.69,MXN,64.29,90.12
CARRI0912,Carrier_0912,rail,North,SG,LTL,teu,7.222454046,17.8409645,4.294168693,express,N,Y,Y,asset,,25.8583,8095.26,SGD,72.32,93.4
CARRI0913,Carrier_0913,rail,East,IN,parcel,cbm,8.427332441,18.54141475,7.119807704,express,Y,N,N,asset,TAPA|C-TPAT,32.4149,12875.35,INR,59.61,90.31
CARRI0914,Carrier_0914,air,Central,BR,LTL,teu,0.853266727,4.24588631,0.5,standard,N,N,Y,non-asset,C-TPAT|TAPA,30.5835,4584.4,BRL,71.97,84.44
CARRI0915,Carrier_0915,rail,Central,BR,LTL,teu,6.393407798,9.10143643,1.391068427,express,Y,N,Y,asset,C-TPAT|ISO,29.4539,14203.98,BRL,82.93,100
CARRI0916,Carrier_0916,road,West,DE,LTL,teu,2.819930934,9.279779155,0.5,standard,N,Y,N,non-asset,ISO,29.4924,9497.05,EUR,52.43,79.58
CARRI0917,Carrier_0917,multimodal,East,CN,FTL,kg,9.4852505,18.40169344,8.086462874,standard,N,Y,Y,asset,,19.9492,11182.61,CNY,75.53,100
CARRI0918,Carrier_0918,air,North,IN,FTL,kg,1.305564591,12.84613175,0.5,standard,Y,Y,N,asset,C-TPAT|TAPA,21.0017,6460.13,INR,52.19,70.31
CARRI0919,Carrier_0919,air,West,BR,parcel,teu,3.091397589,9.894940804,0.5,standard,N,N,N,asset,C-TPAT,13.0431,7603.38,BRL,66.47,92.79
CARRI0920,Carrier_0920,multimodal,East,SG,LTL,kg,10.32007543,19.38369878,6.550366387,economy,Y,N,N,asset,,17.7671,16723.57,SGD,40.6,62.9
CARRI0921,Carrier_0921,sea,East,US,FTL,cbm,18.48377031,30.15234099,17.37772868,standard,N,N,N,asset,,12.1311,8005.58,USD,48.58,71.2
CARRI0922,Carrier_0922,air,East,US,FTL,teu,4.730877507,15.64709527,0.5,standard,Y,N,Y,non-asset,,26.0861,9070.16,USD,72.27,88.44
CARRI0923,Carrier_0923,road,Central,IN,parcel,cbm,4.466183181,7.416672828,0.5,express,N,N,N,non-asset,TAPA|C-TPAT,20.0109,7087.78,INR,60.64,75.23
CARRI0924,Carrier_0924,sea,South,US,LTL,cbm,15.25087778,21.05395434,13.52158729,standard,Y,N,Y,asset,ISO|C-TPAT,13.887,9193.66,USD,64.54,82.23
CARRI0925,Carrier_0925,air,East,MX,FTL,teu,0.8,11.12390418,0.5,standard,N,N,Y,non-asset,TAPA,20.8199,6967.2,MXN,70.3,77.23
CARRI0926,Carrier_0926,multimodal,North,MX,parcel,cbm,7.483007266,19.22334736,5.316613452,standard,N,Y,Y,asset,ISO,46.2441,10569.72,MXN,73.13,93.11
CARRI0927,Carrier_0927,sea,South,IN,parcel,cbm,18.15074853,29.07415005,16.2762858,standard,N,N,N,asset,ISO,16.3993,23176.33,INR,43.42,65.02
CARRI0928,Carrier_0928,sea,Central,DE,parcel,kg,15.51682691,22.75889827,10.68137135,economy,N,N,N,non-asset,,19.4834,22701.73,EUR,42.18,54.8
CARRI0929,Carrier_0929,road,North,DE,parcel,kg,3.040739091,14.84052191,0.5,standard,Y,Y,N,non-asset,TAPA|ISO,33.5707,4257.32,EUR,62.42,84.1
CARRI0930,Carrier_0930,sea,South,SG,parcel,cbm,18.56134567,28.47352646,16.48167723,express,Y,Y,Y,non-asset,C-TPAT|ISO,8.1073,14525.3,SGD,60.97,83.63
CARRI0931,Carrier_0931,road,South,SG,parcel,kg,4.779057218,12.43400686,4.164756562,express,Y,Y,N,non-asset,,36.0379,7807.34,SGD,51.43,72.54
CARRI0932,Carrier_0932,road,North,SG,parcel,kg,4.109275863,9.886892632,3.434474323,standard,Y,Y,Y,non-asset,TAPA|ISO,20.1715,8504.69,SGD,55.81,64.17
CARRI0933,Carrier_0933,air,North,MX,parcel,kg,3.495148188,8.231513808,1.369325319,standard,N,N,Y,asset,,16.5123,8917.55,MXN,73.08,80.88
CARRI0934,Carrier_0934,sea,North,CN,parcel,cbm,15.81854439,20.17205901,12.90838468,standard,N,N,N,asset,C-TPAT,23.2561,11098.63,CNY,57.17,87
CARRI0935,Carrier_0935,road,West,CN,FTL,teu,6.054685596,8.881547546,3.68876746,standard,Y,N,Y,non-asset,,27.1768,8515.07,CNY,74.94,93.92
CARRI0936,Carrier_0936,road,South,BR,LTL,teu,3.801072103,12.50401902,0.5,standard,N,N,Y,asset,,40.3966,7692.56,BRL,65.61,69.49
CARRI0937,Carrier_0937,air,North,MX,LTL,teu,2.442818027,6.000522759,0.5,express,Y,Y,Y,asset,,15.9991,11986.56,MXN,73.35,95.97
