item_id,warehouse_id,location,country,region,city,capacity_sqft,capacity_pallets,capacity_volume_cbm,capabilities,temperature_zone,hazmat_capable,lead_time_days_receipt,lead_time_days_ship,last_mile_radius_km,automation_level
WARI0913,WH-00913,Main St 913,IN,South,Frankfurt,50000.0,1959,16061.04,cross-dock|kitting|VAS,chilled,N,6.58,6.17,55.03,semi-auto
WARI0914,WH-00914,Main St 914,SG,East,Bangalore,50000.0,1241,15695.81,kitting|returns,ambient,N,7.93,7.67,33.13,semi-auto
WARI0915,WH-00915,Harbor Way 915,BR,North,Chennai,50000.0,1876,10302.55,VAS,ambient,N,9.18,8.96,27.92,manual
WARI0916,WH-00916,Main St 916,SG,North,Berlin,50000.0,1889,10588.77,pick/pack,ambient,N,5.87,5.58,41.6,manual
WARI0917,WH-00917,Harbor Way 917,SG,East,Berlin,50000.0,1484,15308.63,VAS|cross-dock,frozen,Y,3.0,4.4,26.7,full-auto
WARI0918,WH-00918,Industrial Rd 918,DE,Central,Berlin,50000.0,1625,13228.21,cross-dock|returns,chilled,N,7.64,10.8,58.73,full-auto
WARI0919,WH-00919,Market Blvd 919,SG,East,Bangalore,50000.0,1452,14534.32,kitting|returns,ambient,N,6.24,6.34,48.18,manual
WARI0920,WH-00920,Main St 920,IN,North,Chennai,50000.0,1153,12019.88,VAS|cross-dock,ambient,N,6.75,5.44,27.21,full-auto
WARI0921,WH-00921,Main St 921,MX,East,Chicago,50000.0,1324,14144.38,returns,ambient,N,7.89,6.59,54.28,semi-auto
WARI0922,WH-00922,Market Blvd 922,MX,West,Pune,50000.0,1819,15656.07,VAS|kitting|returns,frozen,N,10.14,6.51,61.43,manual
WARI0923,WH-00923,Main St 923,DE,Central,Aurora,50000.0,1331,13030.59,VAS,chilled,N,15.32,15.69,25.62,semi-auto
WARI0924,WH-00924,Harbor Way 924,SG,South,Bangalore,50000.0,1448,10694.9,kitting|VAS|pick/pack,ambient,N,2.97,2.4,20.72,full-auto
WARI0925,WH-00925,Main St 925,MX,South,Chicago,50000.0,1322,10192.99,returns|pick/pack,ambient,N,13.12,9.69,49.78,manual
WARI0926,WH-00926,Market Blvd 926,CN,Central,Pune,50000.0,1482,12947.01,cross-dock,ambient,N,5.79,6.54,34.84,full-auto
WARI0927,WH-00927,Main St 927,DE,South,Berlin,50000.0,1372,13415.18,cross-dock|VAS,ambient,N,3.96,5.71,33.5,semi-auto
WARI0928,WH-00928,Market Blvd 928,DE,Central,Frankfurt,50000.0,1228,16416.07,VAS|cross-dock|returns,chilled,N,6.2,3.04,23.69,semi-auto
WARI0929,WH-00929,Harbor Way 929,US,Central,Bangalore,50000.0,1125,16413.62,kitting|VAS,ambient,N,7.67,8.81,40.52,semi-auto
WARI0930,WH-00930,Market Blvd 930,BR,East,Frankfurt,50000.0,1139,11148.7,cross-dock|VAS|kitting,chilled,Y,5.74,5.46,33.36,semi-auto
WARI0931,WH-00931,Market Blvd 931,CN,West,Bangalore,50000.0,1803,11439.09,VAS|cross-dock|kitting,chilled,Y,4.75,5.36,9.51,manual
WARI0932,WH-00932,Main St 932,DE,West,Pune,50000.0,1290,10956.43,kitting|VAS,ambient,N,5.11,7.33,38.24,full-auto
WARI0933,WH-00933,Harbor Way 933,CN,South,Chennai,50000.0,1156,14146.72,pick/pack|VAS,frozen,N,1.83,1.71,38.79,full-auto
WARI0934,WH-00934,Main St 934,US,East,Chennai,50000.0,1659,13096.54,VAS|cross-dock|kitting,ambient,N,9.28,9.02,8.1,manual
WARI0935,WH-00935,Industrial Rd 935,SG,Central,Frankfurt,50000.0,1279,12986.16,returns|VAS|pick/pack,ambient,N,13.34,13.65,55.69,semi-auto
WARI0936,WH-00936,Harbor Way 936,MX,Central,Austin,50000.0,1862,10318.53,pick/pack|returns,chilled,Y,9.32,9.33,30.12,semi-auto
WARI0937,WH-00937,Main St 937,SG,East,Austin,50000.0,1836,12939.92,pick/pack|cross-dock,frozen,N,3.52,1.42,43.01,semi-auto
WARI0938,WH-00938,Industrial Rd 938,BR,Central,Bangalore,50000.0,1714,12201.59,kitting|VAS|returns,ambient,N,8.83,7.04,19.62,manual
WARI0939,WH-00939,Market Blvd 939,US,North,Chennai,50000.0,1489,11051.66,cross-dock|returns,ambient,N,5.23,3.75,29.99,manual
WARI0940,WH-00940,Industrial Rd 940,DE,Central,Pune,50000.0,1141,11035.4,kitting|pick/pack,ambient,N,8.45,8.98,24.08,manual
WARI0941,WH-00941,Industrial Rd 941,BR,West,Mumbai,50000.0,1972,15046.97,kitting|pick/pack|cross-dock,chilled,N,10.87,11.13,43.85,manual
WARI0942,WH-00942,Main St 942,MX,Central,Chennai,50000.0,1219,12307.7,kitting|VAS|cross-dock,chilled,N,9.69,9.74,36.48,semi-auto
WARI0943,WH-00943,Harbor Way 943,MX,North,Aurora,50000.0,1879,12336.48,kitting|cross-dock,chilled,Y,8.16,9.93,36.86,full-auto
WARI0944,WH-00944,Industrial Rd 944,DE,Central,Chennai,50000.0,1542,13567.32,kitting|VAS,ambient,Y,4.72,2.93,35.97,manual
WARI0945,WH-00945,Harbor Way 945,CN,West,Chennai,50000.0,1228,15134.71,kitting|VAS|cross-dock,ambient,N,3.08,4.51,44.61,full-auto
WARI0946,WH-00946,Main St 946,DE,South,Chicago,50000.0,1124,11375.79,kitting,ambient,N,6.6,6.91,37.56,semi-auto
WARI0947,WH-00947,Main St 947,MX,North,Bangalore,50000.0,1761,11652.27,returns|VAS,frozen,N,9.65,8.62,9.75,semi-auto
WARI0948,WH-00948,Harbor Way 948,US,West,Mumbai,50000.0,1196,10127.95,kitting|returns,frozen,Y,2.88,0.82,28.59,semi-auto
WARI0949,WH-00949,Market Blvd 949,SG,South,Aurora,50000.0,1687,15087.41,pick/pack|kitting|returns,ambient,N,6.41,5.17,36.36,full-auto
WARI0950,WH-00950,Industrial Rd 950,US,East,Chennai,50000.0,1202,10747.21,pick/pack|cross-dock,ambient,N,10.94,9.04,54.34,semi-auto
WARI0951,WH-00951,Main St 951,MX,South,Pune,50000.0,1281,10510.71,cross-dock,frozen,N,12.36,10.79,25.01,semi-auto
WARI0952,WH-00952,Industrial Rd 952,SG,Central,Chicago,50000.0,1369,14820.28,kitting,ambient,N,7.8,7.64,28.1,semi-auto
WARI0953,WH-00953,Harbor Way 953,DE,South,Frankfurt,50000.0,1316,10978.97,cross-dock|VAS|pick/pack,ambient,N,1.12,0.57,35.6,full-auto
WARI0954,WH-00954,Industrial Rd 954,MX,South,Austin,50000.0,1231,16600.7,cross-dock,frozen,N,12.52,11.45,36.66,manual
WARI0955,WH-00955,Harbor Way 955,SG,East,Mumbai,50000.0,1305,13920.89,pick/pack,chilled,N,3.99,7.44,27.33,full-auto
WARI0956,WH-00956,Harbor Way 956,BR,West,Aurora,50000.0,1178,16567.24,pick/pack|cross-dock,chilled,N,15.96,14.53,49.95,manual
WARI0957,WH-00957,Harbor Way 957,MX,South,Austin,50000.0,1218,11082.11,returns|kitting|cross-dock,chilled,N,8.87,7.03,51.55,manual
WARI0958,WH-00958,Market Blvd 958,IN,Central,Pune,50000.0,1125,14220.31,pick/pack,chilled,N,-0.09,0.13,50.57,full-auto
WARI0959,WH-00959,Industrial Rd 959,MX,West,Bangalore,50000.0,1248,12576.11,returns,ambient,Y,4.72,3.11,24.07,semi-auto
WARI0960,WH-00960,Harbor Way 960,CN,North,Aurora,50000.0,1454,11110.34,VAS,chilled,N,4.39,2.31,40.65,full-auto
WARI0961,WH-00961,Harbor Way 961,IN,East,Frankfurt,50000.0,1478,10669.76,VAS|cross-dock,frozen,N,6.29,4.68,36.54,full-auto
WARI0962,WH-00962,Industrial Rd 962,IN,West,Aurora,50000.0,1281,13555.48,returns|cross-dock,frozen,N,12.8,9.74,41.5,manual
WARI0963,WH-00963,Harbor Way 963,IN,South,Bangalore,50000.0,1896,13692.69,kitting|returns,frozen,Y,7.12,6.78,37.4,manual
WARI0964,WH-00964,Market Blvd 964,CN,North,Mumbai,50000.0,1148,12918.67,returns,ambient,N,5.83,6.65,33.55,semi-auto
WARI0965,WH-00965,Main St 965,US,East,Frankfurt,50000.0,1597,11655.55,returns,chilled,N,8.54,10.07,46.72,semi-auto
WARI0966,WH-00966,Industrial Rd 966,MX,South,Austin,50000.0,1379,11009.89,returns|VAS,frozen,N,13.47,13.5,42.02,semi-auto
WARI0967,WH-00967,Main St 967,CN,North,Chicago,50000.0,1285,11471.3,cross-dock|pick/pack|VAS,ambient,N,7.51,8.82,45.51,manual
WARI0968,WH-00968,Main St 968,US,South,Aurora,50000.0,1118,13920.86,cross-dock,ambient,N,7.73,8.4,11.31,full-auto
WARI0969,WH-00969,Harbor Way 969,US,South,Austin,50000.0,1781,16104.43,returns,ambient,N,10.05,9.79,30.39,semi-auto
WARI0970,WH-00970,Main St 970,SG,South,Berlin,50000.0,1881,13624.8,returns|kitting,frozen,Y,6.83,6.33,28.21,semi-auto
WARI0971,WH-00971,Industrial Rd 971,BR,South,Pune,50000.0,1623,12742.43,VAS|returns|cross-dock,ambient,N,6.62,7.2,18.73,semi-auto
WARI0972,WH-00972,Harbor Way 972,CN,East,Bangalore,50000.0,1640,14418.71,kitting|VAS|pick/pack,chilled,N,12.22,12.12,39.67,manual
WARI0973,WH-00973,Industrial Rd 973,CN,North,Pune,50000.0,1519,13475.18,pick/pack|kitting,ambient,N,7.51,11.63,31.28,full-auto
WARI0974,WH-00974,Harbor Way 974,IN,South,Frankfurt,50000.0,1458,10339.0,returns|cross-dock,ambient,N,7.4,2.92,6.98,semi-auto
WARI0975,WH-00975,Main St 975,DE,North,Chicago,50000.0,1280,16374.21,pick/pack|cross-dock,ambient,N,5.67,4.31,34.97,manual
WARI0976,WH-00976,Harbor Way 976,IN,West,Mumbai,50000.0,1540,11736.19,VAS,ambient,N,1.49,1.37,37.44,semi-auto
WARI0977,WH-00977,Industrial Rd 977,IN,North,Austin,50000.0,1503,10256.7,pick/pack,ambient,N,10.16,7.99,41.14,semi-auto
WARI0978,WH-00978,Main St 978,DE,North,Mumbai,50000.0,1473,12560.06,kitting|cross-dock,chilled,N,6.7,8.47,37.8,full-auto
WARI0979,WH-00979,Industrial Rd 979,BR,East,Chicago,50000.0,1885,10931.37,kitting|VAS|returns,ambient,N,9.63,8.18,42.93,manual
WARI0980,WH-00980,Main St 980,BR,East,Chennai,50000.0,1126,14694.14,kitting,ambient,N,9.31,10.18,24.54,full-auto
WARI0981,WH-00981,Industrial Rd 981,DE,West,Pune,50000.0,1457,16055.85,returns,chilled,N,4.61,4.72,38.18,full-auto
WARI0982,WH-00982,Main St 982,US,Central,Pune,50000.0,1679,10943.96,pick/pack|VAS,frozen,N,6.62,6.16,41.27,semi-auto
WARI0983,WH-00983,Market Blvd 983,DE,Central,Chennai,50000.0,1260,11828.66,pick/pack|cross-dock|returns,ambient,N,1.33,1.55,35.12,semi-auto
WARI0984,WH-00984,Harbor Way 984,SG,Central,Chicago,50000.0,1196,10273.39,kitting,chilled,Y,9.3,8.75,15.63,manual
WARI0985,WH-00985,Industrial Rd 985,US,South,Frankfurt,50000.0,1118,13460.98,kitting,ambient,N,4.86,3.2,40.32,semi-auto
WARI0986,WH-00986,Market Blvd 986,IN,East,Frankfurt,50000.0,1558,11902.56,cross-dock,ambient,Y,9.27,10.82,32.07,semi-auto
WARI0987,WH-00987,Harbor Way 987,IN,East,Frankfurt,50000.0,1951,13012.25,VAS|returns,frozen,N,7.29,6.95,40.89,semi-auto
WARI0988,WH-00988,Market Blvd 988,IN,Central,Bangalore,50000.0,1879,10454.08,cross-dock|pick/pack|returns,chilled,N,10.21,10.61,41.29,manual
WARI0989,WH-00989,Market Blvd 989,BR,South,Pune,50000.0,1899,11095.32,pick/pack|returns,chilled,N,9.56,8.77,49.83,manual
WARI0990,WH-00990,Industrial Rd 990,MX,East,Frankfurt,50000.0,1618,10566.36,cross-dock,ambient,N,13.88,12.28,42.1,manual
WARI0991,WH-00991,Harbor Way 991,US,North,Austin,50000.0,1386,14856.43,kitting|VAS,ambient,Y,7.93,6.86,42.43,manual
WARI0992,WH-00992,Market Blvd 992,CN,Central,Austin,50000.0,1471,10188.87,pick/pack|kitting|cross-dock,frozen,N,7.3,7.5,34.42,semi-auto
WARI0993,WH-00993,Harbor Way 993,SG,North,Chennai,50000.0,1628,11657.81,cross-dock|pick/pack|VAS,ambient,N,6.44,8.15,32.59,full-auto
WARI0994,WH-00994,Market Blvd 994,BR,Central,Aurora,50000.0,1414,10322.74,kitting,ambient,N,3.68,3.56,50.07,semi-auto
WARI0995,WH-00995,Market Blvd 995,US,North,Frankfurt,50000.0,1496,14542.99,VAS,chilled,N,9.13,9.95,16.88,full-auto
WARI0996,WH-00996,Industrial Rd 996,MX,East,Bangalore,50000.0,1856,11892.9,cross-dock,chilled,N,7.14,4.81,50.33,manual
WARI0997,WH-00997,Main St 997,IN,Central,Frankfurt,50000.0,1281,11793.27,cross-dock|kitting,chilled,N,7.38,6.39,22.4,semi-auto
WARI0998,WH-00998,Main St 998,CN,West,Frankfurt,50000.0,1937,10271.67,returns|kitting|VAS,chilled,N,7.86,9.83,29.96,full-auto
WARI0999,WH-00999,Market Blvd 999,CN,Central,Berlin,50000.0,1289,11043.91,cross-dock|kitting,ambient,N,7.08,6.35,65.71,semi-auto
WARI1000,WH-01000,Industrial Rd 1000,BR,North,Mumbai,50000.0,1601,10647.18,VAS|cross-dock|pick/pack,frozen,N,5.27,4.23,54.38,full-auto
WARI1001,WH-01001,Harbor Way 1001,IN,East,Chennai,50000.0,1891,12283.88,cross-dock|returns,ambient,N,6.97,3.98,21.14,semi-auto
WARI1002,WH-01002,Market Blvd 1002,DE,East,Pune,50000.0,1519,14668.22,cross-dock|VAS|kitting,ambient,N,8.6,7.45,41.71,manual
WARI1003,WH-01003,Harbor Way 1003,IN,North,Pune,50000.0,1147,12047.3,kitting|VAS|cross-dock,frozen,N,4.42,4.42,41.92,full-auto
WARI1004,WH-01004,Market Blvd 1004,US,South,Austin,50000.0,1291,11943.39,VAS|cross-dock,chilled,N,5.37,6.06,51.59,semi-auto
WARI1005,WH-01005,Harbor Way 1005,BR,West,Mumbai,50000.0,1152,12477.04,pick/pack,chilled,N,5.55,5.39,70.53,semi-auto
WARI1006,WH-01006,Market Blvd 1006,DE,West,Aurora,50000.0,1368,11093.37,pick/pack,chilled,N,1.06,0.95,50.58,full-auto
WARI1007,WH-01007,Market Blvd 1007,DE,Central,Mumbai,50000.0,1322,13582.74,VAS,chilled,N,7.4,7.33,29.85,full-auto
WARI1008,WH-01008,Market Blvd 1008,CN,West,Pune,50000.0,1991,12347.25,pick/pack,ambient,N,12.29,13.26,34.97,semi-auto
WARI1009,WH-01009,Harbor Way 1009,SG,South,Bangalore,50000.0,1794,10117.09,cross-dock,ambient,N,15.36,13.64,36.62,semi-auto
WARI1010,WH-01010,Harbor Way 1010,DE,West,Austin,50000.0,1176,12768.24,returns,chilled,Y,7.84,5.13,46.83,manual
WARI1011,WH-01011,Industrial Rd 1011,CN,East,Chicago,50000.0,1303,10408.04,VAS|returns,ambient,N,0.62,1.58,37.78,full-auto
WARI1012,WH-01012,Market Blvd 1012,SG,East,Austin,50000.0,1284,15909.81,VAS|pick/pack,ambient,N,0.87,2.65,58.21,semi-auto
WARI1013,WH-01013,Main St 1013,DE,East,Austin,50000.0,1539,12676.73,kitting,ambient,N,9.58,8.94,25.91,manual
WARI1014,WH-01014,Harbor Way 1014,CN,North,Chennai,50000.0,1405,12456.39,pick/pack|VAS,chilled,N,2.63,4.12,14.05,full-auto
WARI1015,WH-01015,Market Blvd 1015,IN,Central,Frankfurt,50000.0,1155,15800.77,pick/pack,ambient,N,8.04,8.95,32.77,manual
WARI1016,WH-01016,Market Blvd 1016,MX,North,Pune,50000.0,1522,11774.52,pick/pack|cross-dock|kitting,ambient,N,6.42,7.77,16.43,semi-auto
WARI1017,WH-01017,Harbor Way 1017,SG,North,Chennai,50000.0,1610,13563.75,returns|pick/pack|VAS,chilled,N,13.52,14.27,43.29,semi-auto
WARI1018,WH-01018,Harbor Way 1018,IN,East,Bangalore,50000.0,1951,10248.19,kitting,chilled,N,7.0,7.69,39.09,manual
WARI1019,WH-01019,Main St 1019,SG,East,Mumbai,50000.0,1237,10671.96,cross-dock|kitting,ambient,N,5.07,4.83,29.44,manual
WARI1020,WH-01020,Harbor Way 1020,BR,South,Chennai,50000.0,1344,10028.23,kitting|pick/pack|returns,ambient,N,6.92,5.18,48.42,semi-auto
WARI1021,WH-01021,Main St 1021,US,East,Berlin,50000.0,1649,11477.32,VAS|pick/pack,ambient,N,12.32,10.17,30.6,semi-auto
WARI1022,WH-01022,Main St 1022,CN,Central,Chennai,50000.0,1168,12469.45,pick/pack,ambient,N,5.47,4.54,30.84,semi-auto
WARI1023,WH-01023,Market Blvd 1023,SG,Central,Pune,50000.0,1747,16244.77,cross-dock|kitting,ambient,N,8.66,8.56,29.77,semi-auto
WARI1024,WH-01024,Harbor Way 1024,CN,West,Mumbai,50000.0,1387,13733.1,pick/pack,chilled,N,1.62,1.59,34.09,semi-auto
WARI1025,WH-01025,Main St 1025,SG,West,Pune,50000.0,1995,12195.43,kitting|cross-dock,frozen,N,6.36,5.97,47.0,full-auto
WARI1026,WH-01026,Industrial Rd 1026,DE,South,Austin,50000.0,1768,14640.43,VAS,chilled,Y,6.1,8.15,55.74,full-auto
WARI1027,WH-01027,Market Blvd 1027,DE,East,Mumbai,50000.0,1221,10003.3,cross-dock|VAS|kitting,ambient,N,9.18,9.92,20.77,manual
WARI1028,WH-01028,Industrial Rd 1028,CN,West,Chennai,50000.0,1492,12736.08,pick/pack|cross-dock,ambient,N,2.76,1.9,28.63,semi-auto
WARI1029,WH-01029,Main St 1029,IN,West,Bangalore,50000.0,1188,15952.26,cross-dock|pick/pack,chilled,N,3.12,4.23,38.33,semi-auto
WARI1030,WH-01030,Harbor Way 1030,US,Central,Bangalore,50000.0,1199,15721.62,cross-dock,ambient,N,7.55,8.63,32.5,semi-auto
WARI1031,WH-01031,Market Blvd 1031,IN,South,Bangalore,50000.0,1300,11761.32,VAS|cross-dock,chilled,Y,12.83,14.51,57.66,semi-auto
WARI1032,WH-01032,Harbor Way 1032,IN,South,Aurora,50000.0,1724,11998.99,kitting,chilled,Y,8.24,11.22,19.57,semi-auto
WARI1033,WH-01033,Harbor Way 1033,SG,East,Austin,50000.0,1597,10958.04,kitting|returns|pick/pack,frozen,N,14.18,13.34,21.52,semi-auto
WARI1034,WH-01034,Market Blvd 1034,IN,Central,Pune,50000.0,1267,13385.27,VAS,ambient,N,8.99,8.26,5.0,full-auto
WARI1035,WH-01035,Industrial Rd 1035,US,South,Mumbai,50000.0,1393,12403.91,kitting,ambient,N,9.56,8.14,13.31,manual
WARI1036,WH-01036,Harbor Way 1036,IN,East,Chennai,50000.0,1615,13083.35,pick/pack|kitting,ambient,N,6.07,5.89,32.11,semi-auto
WARI1037,WH-01037,Harbor Way 1037,CN,West,Bangalore,50000.0,1298,12760.72,VAS,ambient,N,8.06,10.03,18.18,full-auto
WARI1038,WH-01038,Market Blvd 1038,IN,North,Chennai,50000.0,1544,13404.55,pick/pack|VAS,ambient,N,8.37,7.47,44.35,manual
WARI1039,WH-01039,Industrial Rd 1039,SG,West,Mumbai,50000.0,1233,10429.45,cross-dock|kitting,ambient,N,13.64,10.52,37.53,semi-auto
WARI1040,WH-01040,Market Blvd 1040,US,East,Chennai,50000.0,1642,14040.39,cross-dock|returns|pick/pack,chilled,Y,6.3,4.78,46.1,manual
WARI1041,WH-01041,Industrial Rd 1041,IN,South,Bangalore,50000.0,1683,10180.32,cross-dock,ambient,N,1.81,0.8,43.25,full-auto
WARI1042,WH-01042,Industrial Rd 1042,MX,Central,Chennai,50000.0,1459,16275.71,kitting|cross-dock|returns,chilled,N,9.31,8.84,58.01,manual
WARI1043,WH-01043,Main St 1043,DE,West,Frankfurt,50000.0,1340,12830.5,kitting,chilled,N,11.02,9.69,41.39,semi-auto
WARI1044,WH-01044,Market Blvd 1044,IN,South,Aurora,50000.0,1451,12322.5,cross-dock|VAS,chilled,N,7.07,7.98,29.08,semi-auto
WARI1045,WH-01045,Main St 1045,IN,South,Frankfurt,50000.0,1230,11358.59,kitting|cross-dock,chilled,Y,10.73,11.19,10.88,semi-auto
WARI1046,WH-01046,Main St 1046,CN,East,Chicago,50000.0,1878,10319.42,pick/pack|cross-dock,frozen,N,11.69,9.55,32.36,semi-auto
WARI1047,WH-01047,Main St 1047,IN,North,Mumbai,50000.0,1126,14292.38,returns,ambient,N,3.24,1.57,58.08,full-auto
WARI1048,WH-01048,Main St 1048,IN,South,Pune,50000.0,1356,15721.92,kitting,ambient,N,1.15,2.3,32.45,semi-auto
WARI1049,WH-01049,Market Blvd 1049,MX,North,Austin,50000.0,1594,10177.56,VAS|returns|pick/pack,chilled,N,5.11,5.23,37.8,semi-auto
WARI1050,WH-01050,Harbor Way 1050,DE,North,Chicago,50000.0,1604,14228.15,pick/pack|cross-dock|kitting,chilled,N,4.43,4.8,17.66,full-auto
WARI1051,WH-01051,Harbor Way 1051,IN,South,Bangalore,50000.0,1279,15820.32,cross-dock|returns,chilled,N,15.71,15.26,55.63,semi-auto
WARI1052,WH-01052,Market Blvd 1052,BR,Central,Chennai,50000.0,1178,13156.8,pick/pack|cross-dock|returns,chilled,N,2.7,4.06,45.17,full-auto
WARI1053,WH-01053,Market Blvd 1053,MX,West,Austin,50000.0,1283,11884.14,returns,frozen,N,10.72,10.42,35.15,semi-auto
WARI1054,WH-01054,Industrial Rd 1054,CN,South,Frankfurt,50000.0,1533,11238.92,cross-dock,chilled,N,5.15,7.84,9.53,full-auto
WARI1055,WH-01055,Market Blvd 1055,CN,North,Chennai,50000.0,1396,15714.52,VAS|pick/pack|cross-dock,chilled,N,11.83,12.4,45.7,semi-auto
WARI1056,WH-01056,Main St 1056,DE,Central,Mumbai,50000.0,1838,15496.51,returns|VAS|pick/pack,ambient,N,4.57,3.54,38.32,semi-auto
WARI1057,WH-01057,Main St 1057,BR,West,Bangalore,50000.0,1861,15059.56,cross-dock,chilled,N,2.34,6.18,23.99,full-auto
WARI1058,WH-01058,Industrial Rd 1058,SG,North,Chennai,50000.0,1860,13467.9,pick/pack,ambient,N,4.69,5.08,30.91,semi-auto
WARI1059,WH-01059,Main St 1059,BR,Central,Bangalore,50000.0,1262,16415.77,cross-dock|pick/pack|returns,chilled,N,3.43,4.7,22.14,full-auto
WARI1060,WH-01060,Market Blvd 1060,BR,South,Mumbai,50000.0,1603,11693.58,VAS,ambient,N,5.95,4.59,50.29,manual
WARI1061,WH-01061,Harbor Way 1061,BR,West,Bangalore,50000.0,1244,14562.51,returns,ambient,N,4.96,3.42,45.69,full-auto
WARI1062,WH-01062,Harbor Way 1062,BR,West,Mumbai,50000.0,1129,15790.81,pick/pack|kitting|returns,ambient,N,5.45,6.46,34.65,semi-auto
WARI1063,WH-01063,Harbor Way 1063,IN,North,Austin,50000.0,1559,11849.95,returns,ambient,N,7.99,9.86,23.59,full-auto
WARI1064,WH-01064,Main St 1064,IN,West,Pune,50000.0,1156,15852.47,pick/pack|kitting|returns,ambient,N,4.48,3.36,14.79,full-auto
WARI1065,WH-01065,Market Blvd 1065,MX,North,Chicago,50000.0,1779,14638.14,returns|cross-dock|VAS,ambient,N,2.59,4.06,34.86,semi-auto
WARI1066,WH-01066,Industrial Rd 1066,IN,West,Bangalore,50000.0,1262,11772.32,VAS|cross-dock,ambient,N,0.38,1.97,35.39,full-auto
WARI1067,WH-01067,Industrial Rd 1067,US,East,Austin,50000.0,1655,12631.74,cross-dock|VAS|pick/pack,ambient,Y,3.36,4.03,22.14,semi-auto
WARI1068,WH-01068,Industrial Rd 1068,CN,North,Chicago,50000.0,1573,12214.75,VAS|returns|kitting,chilled,Y,8.18,5.32,32.14,manual
WARI1069,WH-01069,Main St 1069,SG,Central,Austin,50000.0,1377,10352.55,VAS,ambient,N,4.37,3.93,13.5,semi-auto
WARI1070,WH-01070,Harbor Way 1070,DE,East,Pune,50000.0,1407,12288.31,returns,chilled,N,10.58,11.14,27.89,semi-auto
WARI1071,WH-01071,Main St 1071,BR,South,Chennai,50000.0,1354,11240.51,kitting,chilled,N,7.74,8.68,30.92,semi-auto
WARI1072,WH-01072,Industrial Rd 1072,DE,South,Berlin,50000.0,1647,11182.08,pick/pack|VAS,ambient,N,8.39,10.29,42.76,semi-auto
WARI1073,WH-01073,Market Blvd 1073,SG,West,Mumbai,50000.0,1165,15414.63,returns|cross-dock|pick/pack,chilled,N,3.48,6.32,56.46,semi-auto
WARI1074,WH-01074,Main St 1074,US,East,Chicago,50000.0,1411,14764.41,cross-dock|returns|pick/pack,frozen,Y,9.23,6.9,20.95,semi-auto
WARI1075,WH-01075,Main St 1075,SG,West,Mumbai,50000.0,1619,14135.55,returns|pick/pack,ambient,Y,18.4,17.04,34.41,manual
WARI1076,WH-01076,Harbor Way 1076,US,East,Aurora,50000.0,1203,14905.8,pick/pack|cross-dock|VAS,frozen,N,9.3,9.94,33.15,semi-auto
WARI1077,WH-01077,Main St 1077,SG,Central,Berlin,50000.0,1234,13330.02,VAS,chilled,N,9.73,9.37,38.39,semi-auto
WARI1078,WH-01078,Industrial Rd 1078,IN,North,Austin,50000.0,1707,16215.38,VAS|cross-dock,chilled,Y,3.37,2.16,42.9,full-auto
WARI1079,WH-01079,Industrial Rd 1079,DE,South,Chicago,50000.0,1714,13589.27,VAS|pick/pack|kitting,ambient,N,7.9,8.83,10.47,semi-auto
WARI1080,WH-01080,Industrial Rd 1080,IN,East,Berlin,50000.0,1675,15873.51,VAS,chilled,N,5.21,8.06,25.53,full-auto
WARI1081,WH-01081,Harbor Way 1081,CN,Central,Berlin,50000.0,1163,10571.31,cross-dock|kitting,chilled,N,4.18,4.92,34.1,semi-auto
WARI1082,WH-01082,Industrial Rd 1082,IN,North,Austin,50000.0,1215,10626.31,returns,ambient,N,8.3,5.81,38.63,semi-auto
WARI1083,WH-01083,Market Blvd 1083,US,North,Austin,50000.0,1758,15479.95,kitting|cross-dock|returns,ambient,N,5.93,6.64,23.87,semi-auto
WARI1084,WH-01084,Harbor Way 1084,MX,Central,Berlin,50000.0,1376,14911.84,returns|pick/pack|cross-dock,ambient,N,5.39,6.42,41.85,semi-auto
WARI1085,WH-01085,Main St 1085,CN,West,Mumbai,50000.0,1169,10807.58,returns,chilled,N,6.47,6.87,22.27,semi-auto
WARI1086,WH-01086,Main St 1086,DE,West,Bangalore,50000.0,1465,12523.73,kitting|returns,chilled,N,9.36,8.76,27.84,semi-auto
WARI1087,WH-01087,Harbor Way 1087,IN,South,Aurora,50000.0,1956,12242.44,kitting|pick/pack,chilled,N,10.06,7.4,34.36,semi-auto
WARI1088,WH-01088,Market Blvd 1088,SG,South,Chicago,50000.0,1463,15998.08,VAS,ambient,N,6.97,8.67,57.63,semi-auto
WARI1089,WH-01089,Main St 1089,US,West,Berlin,50000.0,1237,14294.64,pick/pack|cross-dock|VAS,frozen,N,8.5,6.01,29.66,semi-auto
WARI1090,WH-01090,Main St 1090,SG,North,Austin,50000.0,1922,11368.9,kitting|returns,ambient,N,8.2,9.94,35.3,manual
WARI1091,WH-01091,Market Blvd 1091,IN,Central,Pune,50000.0,1919,12166.79,kitting|cross-dock,ambient,N,9.01,7.59,33.64,manual
WARI1092,WH-01092,Industrial Rd 1092,DE,West,Aurora,50000.0,1376,11703.65,VAS|returns|kitting,ambient,N,2.36,1.91,37.63,semi-auto
WARI1093,WH-01093,Industrial Rd 1093,IN,North,Frankfurt,50000.0,1184,12318.86,returns|cross-dock,chilled,N,4.0,4.09,44.3,manual
